2026-02-06;21:48:03.523;[170] PING;21:48:04.323;[376/170] PONG (2)
2026-02-06;21:48:04.056;[179] PING;21:48:04.479;[377/179] PONG (1)
2026-02-06;21:48:05.894;[171] PING;(проигнорировано)
2026-02-06;21:48:06.300;[180] PING;21:48:06.936;[378/180] PONG (1)
2026-02-06;21:48:08.429;[181] PING;21:48:08.823;[380/181] PONG (1)
2026-02-06;21:48:09.135;[182] PING;21:48:09.431;[381/182] PONG (1)
2026-02-06;21:48:08.839;[172] PING;21:48:09.802;[382/172] PONG (2)
2026-02-06;21:48:09.882;[173] PING;21:48:10.706;[383/173] PONG (2)
2026-02-06;21:48:11.566;[183] PING;21:48:11.985;[384/183] PONG (1)
2026-02-06;21:48:12.391;[174] PING;21:48:12.638;[385/174] PONG (2)
2026-02-06;21:48:12.452;[184] PING;21:48:13.011;[386/184] PONG (1)
2026-02-06;21:48:13.960;[175] PING;21:48:14.301;[388/175] PONG (2)
2026-02-06;21:48:13.338;[185] PING;21:48:14.302;[389/185] PONG (1)
